IS_WORKDAY,O_DATA,O_HOUR,O_LINENO,O_MAXSTOP,O_ORDER,O_TERMINALNO,O_UP,O_WEATHER,O_WEEKDAY,after_stop,after_time,after_up,before_stop,before_time,before_up,predHour,predRelative,pred_end_stop_ID,pred_start_stop_ID,time_delta
True,10-27,9,161,61,1668,905179,1,0,5,33,18000.0,1,27,13819.0,1,9:00:00,14400.0,32,27,581.0
True,10-27,9,908,48,1680,900924,0,0,5,11,18002.0,1,40,14237.0,0,9:00:00,14400.0,46,40,163.0
True,10-27,13,570,28,1684,901156,0,0,5,14,32400.0,0,2,28610.0,0,13:00:00,28800.0,13,2,190.0
True,10-27,7,6012,40,1692,903293,0,0,5,36,10804.0,0,15,7164.0,0,7:00:00,7200.0,34,15,36.0
True,10-27,11,860,42,1697,901829,1,0,5,42,25209.0,1,35,21545.0,1,11:00:00,21600.0,41,35,55.0
True,10-27,15,631,44,1711,904135,0,0,5,16,39606.0,1,39,35952.0,0,15:00:00,36000.0,43,39,48.0
True,10-27,17,846,40,1714,921911,0,0,5,37,46801.0,0,20,43130.0,0,17:00:00,43200.0,36,21,70.0
True,10-27,15,3,26,1717,932506,1,0,5,8,39600.0,0,13,35952.0,1,15:00:00,36000.0,25,13,48.0
True,10-27,13,220,23,1719,901472,0,0,5,23,32402.0,1,12,28777.0,0,13:00:00,28800.0,22,12,23.0
True,10-27,17,679,36,1720,906448,0,0,5,6,46802.0,1,14,43140.0,0,17:00:00,43200.0,34,14,60.0
True,10-27,11,652,85,1722,903915,1,0,5,85,25201.0,1,67,21528.0,1,11:00:00,21600.0,84,67,72.0
True,10-27,9,634,35,1724,901753,0,0,5,35,18001.0,0,9,14299.0,0,9:00:00,14400.0,34,9,101.0
True,10-27,19,804,26,1733,911524,0,0,5,7,54001.0,1,8,50317.0,0,19:00:00,50400.0,23,8,83.0
True,10-27,7,954,42,1734,907442,1,0,5,15,10803.0,0,23,7023.0,1,7:00:00,7200.0,41,23,177.0
True,10-27,7,808,49,1740,900252,1,0,5,44,10800.0,1,12,7002.0,1,7:00:00,7200.0,43,12,198.0
True,10-27,7,903,34,1754,905554,0,0,5,28,10805.0,0,2,7117.0,0,7:00:00,7200.0,26,2,83.0
True,10-27,21,954,42,1768,907435,0,0,5,2,7117.0,0,27,57473.0,0,21:00:00,57600.0,40,27,127.0
True,10-27,15,629,53,1769,901562,0,0,5,53,39604.0,0,24,35912.0,0,15:00:00,36000.0,52,24,88.0
True,10-27,7,862,69,1774,901096,0,0,5,19,10802.0,1,28,7195.0,0,7:00:00,7200.0,32,28,5.0
True,10-27,17,609,46,1792,900928,1,0,5,42,46807.0,1,21,43147.0,1,17:00:00,43200.0,41,21,53.0
True,10-27,7,153,21,1796,904128,1,0,5,11,10807.0,0,3,7057.0,1,7:00:00,7200.0,20,3,143.0
True,10-27,17,908,48,1803,900905,0,0,5,47,46805.0,0,26,43099.0,0,17:00:00,43200.0,46,26,101.0
True,10-27,17,850,39,1814,906800,1,0,5,11,46806.0,0,27,42970.0,1,17:00:00,43200.0,38,27,230.0
True,10-27,13,652,85,1822,903927,1,0,5,43,32409.0,1,11,28424.0,1,13:00:00,28800.0,42,11,376.0
True,10-27,15,829,29,1823,901045,0,0,5,2,39603.0,1,8,35845.0,0,15:00:00,36000.0,27,8,155.0
True,10-27,11,916,24,1837,905489,0,0,5,24,25205.0,0,8,21560.0,0,11:00:00,21600.0,23,8,40.0
True,10-27,9,653,40,1844,900190,1,0,5,40,18009.0,1,14,14308.0,1,9:00:00,14400.0,39,14,92.0
True,10-27,17,9,26,1845,904264,1,0,5,14,14308.0,1,10,43030.0,1,17:00:00,43200.0,25,11,170.0
True,10-27,19,871,41,1855,906822,0,0,5,26,54006.0,0,4,50395.0,0,19:00:00,50400.0,25,4,5.0
True,10-27,7,161,58,1856,904164,0,0,5,36,10804.0,0,20,7186.0,0,7:00:00,7200.0,35,20,14.0
True,10-27,21,609,45,1863,900947,0,0,5,20,7186.0,0,35,57528.0,0,21:00:00,57600.0,45,35,72.0
True,10-27,15,685,44,1865,902519,0,0,5,44,39604.0,0,17,35982.0,0,15:00:00,36000.0,43,17,18.0
True,10-27,13,638,46,1867,907202,1,0,5,2,32404.0,0,29,28767.0,1,13:00:00,28800.0,45,29,33.0
True,10-27,11,97,24,1877,921459,0,0,5,7,25208.0,1,8,21557.0,0,11:00:00,21600.0,23,8,43.0
True,10-27,11,6002,30,1878,900325,0,0,5,9,25204.0,1,22,21569.0,0,11:00:00,21600.0,28,22,31.0
True,10-27,17,646,37,1886,906968,1,0,5,22,21569.0,0,26,43113.0,1,17:00:00,43200.0,35,26,87.0
True,10-27,19,901,38,1889,903306,0,0,5,35,54000.0,0,12,50218.0,0,19:00:00,50400.0,34,12,182.0
True,10-27,7,186,45,1894,906479,1,0,5,20,10808.0,1,4,7171.0,1,7:00:00,7200.0,19,4,29.0
True,10-27,11,665,39,1901,906067,1,0,5,39,25202.0,1,17,21508.0,1,11:00:00,21600.0,38,17,92.0
True,10-27,15,910,20,1905,905543,0,0,5,12,39606.0,1,12,35959.0,0,15:00:00,36000.0,18,12,41.0
True,10-27,17,643,32,1919,963806,0,0,5,9,46804.0,1,21,43187.0,0,17:00:00,43200.0,30,21,13.0
True,10-27,19,640,41,1932,903192,1,0,5,21,43187.0,0,22,50309.0,1,19:00:00,50400.0,40,22,91.0
True,10-27,7,737,18,1942,903806,1,0,5,2,10807.0,0,11,7075.0,1,7:00:00,7200.0,17,11,125.0
True,10-27,15,800,51,1949,922544,1,0,5,51,39609.0,1,27,35988.0,1,15:00:00,36000.0,50,27,12.0
True,10-27,7,716,19,1950,902333,1,0,5,7,10803.0,0,10,6989.0,1,7:00:00,7200.0,18,10,211.0
True,10-27,19,749,29,1962,900620,1,0,5,27,54001.0,1,13,50341.0,1,19:00:00,50400.0,26,13,59.0
True,10-27,13,867,36,1964,901623,0,0,5,6,32402.0,1,28,28700.0,0,13:00:00,28800.0,35,28,100.0
True,10-27,21,609,46,1969,900946,1,0,5,28,28700.0,0,15,57524.0,1,21:00:00,57600.0,44,15,76.0
True,10-27,7,803,34,1986,906593,1,0,5,5,10804.0,0,23,7174.0,1,7:00:00,7200.0,33,23,26.0
True,10-27,9,37,33,1987,912335,0,0,5,18,18004.0,1,26,14334.0,0,9:00:00,14400.0,31,26,66.0
True,10-27,11,865,33,2004,907248,1,0,5,10,25203.0,0,27,21337.0,1,11:00:00,21600.0,32,27,263.0
True,10-27,9,713,25,2005,907164,1,0,5,24,18000.0,1,4,14340.0,1,9:00:00,14400.0,23,4,60.0
True,10-27,13,47,53,2006,963859,0,0,5,53,32402.0,0,33,28612.0,0,13:00:00,28800.0,52,34,188.0
True,10-27,11,849,42,2009,903241,0,0,5,36,25206.0,0,5,21526.0,0,11:00:00,21600.0,35,5,74.0
True,10-27,9,634,35,2024,906406,1,0,5,12,18009.0,0,19,14292.0,1,9:00:00,14400.0,32,19,108.0
True,10-27,11,629,53,2030,901562,0,0,5,53,25200.0,0,22,21566.0,0,11:00:00,21600.0,52,22,34.0
True,10-27,15,599,20,2040,906308,1,0,5,2,39601.0,0,6,35829.0,1,15:00:00,36000.0,19,7,171.0
True,10-27,11,400,30,2043,900133,0,0,5,2,25208.0,0,21,21541.0,0,11:00:00,21600.0,29,21,59.0
True,10-27,13,572,25,2044,903039,0,0,5,25,32403.0,0,13,28754.0,0,13:00:00,28800.0,24,13,46.0
True,10-27,13,186,45,2049,906494,0,0,5,45,32408.0,0,29,28755.0,0,13:00:00,28800.0,44,29,45.0
True,10-27,17,841,43,2056,902924,1,0,5,40,46808.0,1,17,43177.0,1,17:00:00,43200.0,29,17,23.0
True,10-27,9,13,20,2058,902396,0,0,5,13,18009.0,1,6,14334.0,0,9:00:00,14400.0,19,6,66.0
True,10-27,15,829,29,2059,900027,1,0,5,22,39602.0,0,24,35981.0,1,15:00:00,36000.0,28,24,19.0
True,10-27,17,635,35,2063,901650,0,0,5,17,46807.0,1,30,43043.0,0,17:00:00,43200.0,34,30,157.0
True,10-27,11,963,36,2067,903520,0,0,5,2,25204.0,1,29,21559.0,0,11:00:00,21600.0,35,29,41.0
True,10-27,13,3,26,2071,932505,0,0,5,11,32407.0,1,11,28746.0,0,13:00:00,28800.0,24,11,54.0
True,10-27,11,686,62,2073,906019,1,0,5,62,25207.0,1,51,21561.0,1,11:00:00,21600.0,61,51,39.0
True,10-27,9,30,24,2087,942294,0,0,5,24,18002.0,0,4,14391.0,0,9:00:00,14400.0,23,4,9.0
True,10-27,17,904,42,2089,904610,1,0,5,25,46807.0,1,12,43180.0,1,17:00:00,43200.0,24,12,20.0
True,10-27,17,681,36,2091,907264,1,0,5,7,46803.0,0,25,43117.0,1,17:00:00,43200.0,34,25,83.0
True,10-27,11,593,26,2096,906681,0,0,5,18,25209.0,1,13,21588.0,0,11:00:00,21600.0,25,13,12.0
True,10-27,17,840,36,2098,903110,1,0,5,36,46808.0,1,18,43023.0,1,17:00:00,43200.0,35,18,177.0
True,10-27,15,954,42,2103,902554,0,0,5,11,39607.0,1,33,35977.0,0,15:00:00,36000.0,40,33,23.0
True,10-27,11,916,24,2130,905490,1,0,5,17,25202.0,0,14,21537.0,1,11:00:00,21600.0,23,14,63.0
True,10-27,11,806,35,2140,906526,1,0,5,32,25208.0,1,22,21577.0,1,11:00:00,21600.0,31,22,23.0
True,10-27,7,605,48,2142,901287,0,0,5,48,10807.0,0,24,7183.0,0,7:00:00,7200.0,47,24,17.0
True,10-27,17,698,43,2147,902366,1,0,5,14,46809.0,0,32,43170.0,1,17:00:00,43200.0,42,32,30.0
True,10-27,21,646,37,2165,906953,1,0,5,32,43170.0,1,29,57513.0,1,21:00:00,57600.0,35,30,87.0
True,10-27,9,700,38,2168,902684,1,0,5,30,18002.0,1,7,14300.0,1,9:00:00,14400.0,29,7,100.0
True,10-27,9,600,27,2171,912373,1,0,5,26,18009.0,1,7,14350.0,1,9:00:00,14400.0,25,7,50.0
True,10-27,15,659,65,2173,905934,0,0,5,54,39604.0,0,35,35912.0,0,15:00:00,36000.0,53,35,88.0
True,10-27,7,700,38,2176,902701,0,0,5,38,10804.0,0,21,7157.0,0,7:00:00,7200.0,37,21,43.0
True,10-27,17,632,45,2185,904192,0,0,5,14,46805.0,1,39,42983.0,0,17:00:00,43200.0,44,39,217.0
True,10-27,19,37,33,2192,912342,1,0,5,21,54009.0,0,25,50242.0,1,19:00:00,50400.0,32,25,158.0
True,10-27,9,668,42,2193,900880,0,0,5,37,18006.0,0,18,14101.0,0,9:00:00,14400.0,36,18,299.0
True,10-27,19,906,40,2199,906973,1,0,5,40,54006.0,1,19,50229.0,1,19:00:00,50400.0,39,19,171.0
True,10-27,9,855,47,2201,901373,0,0,5,46,18004.0,0,29,14183.0,0,9:00:00,14400.0,45,29,217.0
True,10-27,17,61102,50,2209,906360,0,0,5,29,14183.0,0,42,43095.0,0,17:00:00,43200.0,49,42,105.0
True,10-27,9,846,40,2219,921911,1,0,5,40,18004.0,1,8,14337.0,1,9:00:00,14400.0,39,8,63.0
True,10-27,7,342,23,2222,904066,1,0,5,2,10801.0,0,15,7162.0,1,7:00:00,7200.0,22,15,38.0
True,10-27,15,629,53,2223,901569,0,0,5,39,39809.0,1,41,35925.0,0,15:00:00,36000.0,45,41,75.0
True,10-27,13,641,44,2228,902644,0,0,5,2,32403.0,1,29,28620.0,0,13:00:00,28800.0,43,29,180.0
True,10-27,17,850,39,2229,906796,0,0,5,39,46802.0,0,20,43103.0,0,17:00:00,43200.0,38,20,97.0
True,10-27,21,869,43,2234,903460,1,0,5,20,43103.0,0,25,57539.0,1,21:00:00,57600.0,42,25,61.0
True,10-27,17,153,21,2237,904126,1,0,5,6,46808.0,0,3,42938.0,1,17:00:00,43200.0,20,4,262.0
True,10-27,7,652,85,2240,903911,0,0,5,83,10802.0,0,64,7135.0,0,7:00:00,7200.0,82,64,65.0
True,10-27,7,863,40,2243,903577,1,0,5,36,10808.0,1,11,7085.0,1,7:00:00,7200.0,35,11,115.0
True,10-27,17,3,26,2251,932526,1,0,5,2,46802.0,0,14,43025.0,1,17:00:00,43200.0,25,14,175.0
True,10-27,9,860,42,2254,901831,1,0,5,42,18000.0,1,32,14230.0,1,9:00:00,14400.0,41,32,170.0
True,10-27,19,866,39,2258,905580,0,0,5,38,54005.0,0,12,50265.0,0,19:00:00,50400.0,37,13,135.0
True,10-27,7,633,34,2260,905501,1,0,5,11,10804.0,0,20,7152.0,1,7:00:00,7200.0,31,20,48.0
True,10-27,15,685,44,2261,902521,0,0,5,35,39604.0,0,9,35947.0,0,15:00:00,36000.0,33,9,53.0
True,10-27,7,869,43,2267,904365,1,0,5,3,10802.0,0,26,7164.0,1,7:00:00,7200.0,42,26,36.0
True,10-27,15,628,53,2269,901543,0,0,5,47,39611.0,0,23,35980.0,0,15:00:00,36000.0,46,23,20.0
True,10-27,17,818,42,2270,904453,0,0,5,21,46804.0,1,32,43137.0,0,17:00:00,43200.0,38,32,63.0
True,10-27,11,908,48,2279,900902,0,0,5,47,25205.0,0,40,21546.0,0,11:00:00,21600.0,46,40,54.0
True,10-27,11,642,42,2291,902988,1,0,5,15,25201.0,0,31,21587.0,1,11:00:00,21600.0,40,31,13.0
True,10-27,9,842,29,2292,900966,0,0,5,16,18007.0,1,23,14386.0,0,9:00:00,14400.0,28,23,14.0
True,10-27,19,605,48,2294,901140,0,0,5,23,14386.0,0,34,50367.0,0,19:00:00,50400.0,40,34,33.0
True,10-27,21,908,48,2304,900926,0,0,5,34,50367.0,0,40,57397.0,0,21:00:00,57600.0,46,41,203.0
True,10-27,7,751,26,2307,942256,1,0,5,24,10809.0,1,7,7171.0,1,7:00:00,7200.0,23,7,29.0
True,10-27,19,878,44,2318,901926,1,0,5,14,54002.0,0,38,50392.0,1,19:00:00,50400.0,43,38,8.0
True,10-27,15,912,36,2319,907326,1,0,5,32,39605.0,1,7,35778.0,1,15:00:00,36000.0,31,7,222.0
True,10-27,11,698,43,2320,902367,0,0,5,18,25206.0,1,38,21394.0,0,11:00:00,21600.0,42,38,206.0
True,10-27,9,801,39,2331,911563,0,0,5,39,18008.0,0,29,14308.0,0,9:00:00,14400.0,38,29,92.0
True,10-27,17,50,18,2341,932551,1,0,5,5,46807.0,0,10,43165.0,1,17:00:00,43200.0,16,10,35.0
True,10-27,17,629,53,2342,901592,0,0,5,2,46809.0,1,44,43021.0,0,17:00:00,43200.0,52,44,179.0
True,10-27,7,652,85,2344,903930,1,0,5,80,10800.0,1,43,7083.0,1,7:00:00,7200.0,79,43,117.0
True,10-27,15,588,42,2349,904491,1,0,5,4,39603.0,0,24,35980.0,1,15:00:00,36000.0,41,24,20.0
True,10-27,15,663,34,2352,900172,1,0,5,31,39600.0,1,11,35971.0,1,15:00:00,36000.0,30,11,29.0
True,10-27,7,577,28,2358,903984,0,0,5,28,10803.0,0,5,7183.0,0,7:00:00,7200.0,27,5,17.0
True,10-27,19,850,39,2370,906807,1,0,5,21,54000.0,0,32,50366.0,1,19:00:00,50400.0,38,32,34.0
True,10-27,11,37,33,2371,912335,0,0,5,32,33717.0,0,15,21585.0,0,11:00:00,21600.0,31,15,15.0
True,10-27,15,951,30,2381,903260,0,0,5,7,39603.0,1,17,35883.0,0,15:00:00,36000.0,23,17,117.0
True,10-27,11,201,19,2384,900428,1,0,5,19,25200.0,0,14,21593.0,1,11:00:00,21600.0,18,14,7.0
True,10-27,9,7052,54,2386,903539,0,0,5,15,18001.0,1,48,14386.0,0,9:00:00,14400.0,52,48,14.0
True,10-27,13,856,36,2388,906683,0,0,5,7,32401.0,1,36,28765.0,0,13:00:00,28800.0,41,36,35.0
True,10-27,13,186,45,2389,906492,0,0,5,2,32409.0,1,37,28661.0,0,13:00:00,28800.0,44,37,139.0
True,10-27,19,634,35,2394,912242,1,0,5,3,54001.0,0,9,50328.0,1,19:00:00,50400.0,32,9,72.0
True,10-27,9,952,35,2403,906250,0,0,5,6,18005.0,1,29,14240.0,0,9:00:00,14400.0,33,29,160.0
True,10-27,9,866,39,2410,905580,1,0,5,29,18009.0,1,6,14378.0,1,9:00:00,14400.0,16,6,22.0
True,10-27,9,832,30,2415,903486,1,0,5,5,18009.0,0,19,14369.0,1,9:00:00,14400.0,29,19,31.0
True,10-27,15,801,39,2433,911561,0,0,5,39,39609.0,0,21,35879.0,0,15:00:00,36000.0,38,21,121.0
True,10-27,11,640,41,2445,903171,0,0,5,36,25205.0,0,12,21518.0,0,11:00:00,21600.0,35,12,82.0
True,10-27,21,808,49,2457,900253,1,0,5,12,21518.0,0,32,57554.0,1,21:00:00,57600.0,48,32,46.0
True,10-27,9,850,39,2458,906989,1,0,5,36,18000.0,1,8,14389.0,1,9:00:00,14400.0,35,8,11.0
True,10-27,11,903,34,2462,906217,0,0,5,14,25204.0,1,22,21480.0,0,11:00:00,21600.0,31,22,120.0
True,10-27,13,34,26,2463,906400,0,0,5,26,32401.0,0,15,28671.0,0,13:00:00,28800.0,25,15,129.0
True,10-27,7,952,35,2465,900788,1,0,5,2,11968.0,0,16,7028.0,1,7:00:00,7200.0,33,16,172.0
True,10-27,21,640,41,2467,903179,0,0,5,16,7028.0,1,31,57584.0,0,21:00:00,57600.0,35,31,16.0
True,10-27,7,858,38,2472,906047,1,0,5,34,10802.0,1,19,7022.0,1,7:00:00,7200.0,33,19,178.0
True,10-27,9,13,20,2483,904705,1,0,5,19,18008.0,0,13,14385.0,1,9:00:00,14400.0,19,13,15.0
True,10-27,17,4204,33,2486,904928,0,0,5,10,46805.0,1,27,43135.0,0,17:00:00,43200.0,32,27,65.0
True,10-27,19,32,21,2489,941332,1,0,5,21,54001.0,1,13,50355.0,1,19:00:00,50400.0,20,13,45.0
True,10-27,9,871,41,2492,902816,1,0,5,9,18002.0,0,35,14387.0,1,9:00:00,14400.0,39,35,13.0
True,10-27,15,812,29,2501,906158,0,0,5,13,39609.0,1,12,35883.0,0,15:00:00,36000.0,28,12,117.0
True,10-27,7,629,53,2519,901585,1,0,5,6,10804.0,0,29,7092.0,1,7:00:00,7200.0,52,29,108.0
True,10-27,7,632,45,2523,904203,0,0,5,31,10807.0,0,12,6986.0,0,7:00:00,7200.0,30,12,214.0
True,10-27,11,808,49,2533,902605,1,0,5,2,25200.0,0,22,21548.0,1,11:00:00,21600.0,48,22,52.0
True,10-27,21,600,27,2542,905261,0,0,5,22,21548.0,1,13,57378.0,0,21:00:00,57600.0,26,13,222.0
True,10-27,11,665,39,2550,906150,0,0,5,39,25206.0,0,13,21580.0,0,11:00:00,21600.0,38,13,20.0
True,10-27,15,733,17,2555,905269,0,0,5,17,39604.0,1,3,35994.0,0,15:00:00,36000.0,13,3,6.0
True,10-27,13,878,44,2556,905870,1,0,5,35,32401.0,1,8,28728.0,1,13:00:00,28800.0,34,8,72.0
True,10-27,13,680,42,2570,901264,0,0,5,42,32404.0,0,37,28741.0,0,13:00:00,28800.0,41,37,59.0
True,10-27,9,634,35,2581,912344,1,0,5,12,18001.0,0,19,14260.0,1,9:00:00,14400.0,32,19,140.0
True,10-27,7,610,36,2587,906383,1,0,5,4,10801.0,0,18,7137.0,1,7:00:00,7200.0,33,18,63.0
True,10-27,11,7052,54,2593,903554,0,0,5,51,25206.0,0,15,21359.0,0,11:00:00,21600.0,50,15,241.0
True,10-27,17,689,28,2606,901912,1,0,5,14,46809.0,0,17,43132.0,1,17:00:00,43200.0,27,17,68.0
True,10-27,15,859,62,2609,900454,0,0,5,58,39607.0,0,27,35844.0,0,15:00:00,36000.0,56,27,156.0
True,10-27,7,806,35,2614,906540,1,0,5,32,10807.0,1,7,7057.0,1,7:00:00,7200.0,31,7,143.0
True,10-27,7,856,42,2615,906655,0,0,5,25,10805.0,0,7,7124.0,0,7:00:00,7200.0,24,7,76.0
True,10-27,15,623,32,2628,904591,0,0,5,16,39600.0,1,14,35892.0,0,15:00:00,36000.0,30,14,108.0
True,10-27,11,643,32,2653,963818,0,0,5,23,25202.0,0,5,21598.0,0,11:00:00,21600.0,22,5,2.0
True,10-27,9,34,26,2657,906396,1,0,5,21,18003.0,0,15,14336.0,1,9:00:00,14400.0,25,15,64.0
True,10-27,21,50,18,2663,932522,0,0,5,15,14336.0,1,2,57592.0,0,21:00:00,57600.0,16,2,8.0
True,10-27,11,668,42,2679,900876,0,0,5,37,25200.0,0,28,21496.0,0,11:00:00,21600.0,36,28,104.0
True,10-27,15,912,36,2682,907328,0,0,5,36,39604.0,0,16,35848.0,0,15:00:00,36000.0,35,16,152.0
True,10-27,9,6002,30,2686,900328,0,0,5,29,18007.0,0,6,14395.0,0,9:00:00,14400.0,28,6,5.0
True,10-27,19,599,20,2694,906320,0,0,5,6,14395.0,0,15,50322.0,0,19:00:00,50400.0,19,15,78.0
True,10-27,7,868,37,2703,906239,0,0,5,36,10808.0,0,23,7167.0,0,7:00:00,7200.0,35,23,33.0
True,10-27,13,34,26,2713,906397,1,0,5,21,32405.0,0,15,28703.0,1,13:00:00,28800.0,25,15,97.0
True,10-27,9,37,33,2728,912342,0,0,5,17,39600.0,1,9,14365.0,0,9:00:00,14400.0,31,9,35.0
True,10-27,13,908,48,2742,900911,1,0,5,48,32406.0,1,41,28795.0,1,13:00:00,28800.0,47,41,5.0
True,10-27,15,663,34,2745,900168,1,0,5,31,39607.0,1,17,35840.0,1,15:00:00,36000.0,30,17,160.0
True,10-27,9,824,42,2752,907219,1,0,5,17,18001.0,0,36,14346.0,1,9:00:00,14400.0,41,36,54.0
True,10-27,17,679,36,2755,906458,1,0,5,7,46800.0,0,22,43079.0,1,17:00:00,43200.0,35,22,121.0
True,10-27,11,628,53,2759,902264,1,0,5,40,25202.0,1,15,21453.0,1,11:00:00,21600.0,39,15,147.0
True,10-27,19,732,16,2761,900536,1,0,5,15,21453.0,1,6,50286.0,1,19:00:00,50400.0,15,6,114.0
True,10-27,21,908,48,2764,900924,0,0,5,6,50286.0,1,33,57547.0,0,21:00:00,57600.0,46,33,53.0
True,10-27,19,700,38,2766,906580,0,0,5,33,57547.0,0,32,50375.0,0,19:00:00,50400.0,37,32,25.0
True,10-27,9,607,43,2767,906339,1,0,5,4,18004.0,0,21,14251.0,1,9:00:00,14400.0,42,21,149.0
True,10-27,15,752,29,2772,906997,1,0,5,7,39603.0,0,21,35919.0,1,15:00:00,36000.0,28,21,81.0
True,10-27,9,851,31,2780,903496,1,0,5,17,18006.0,0,26,14184.0,1,9:00:00,14400.0,30,26,216.0
True,10-27,19,645,31,2782,901854,0,0,5,31,54000.0,0,26,50350.0,0,19:00:00,50400.0,30,26,50.0
True,10-27,11,670,28,2796,901977,0,0,5,27,25204.0,0,14,21589.0,0,11:00:00,21600.0,26,14,11.0
True,10-27,11,830,27,2801,907150,1,0,5,3,25216.0,0,9,21486.0,1,11:00:00,21600.0,26,9,114.0
True,10-27,11,593,26,2803,906312,1,0,5,21,25207.0,0,18,21537.0,1,11:00:00,21600.0,25,18,63.0
True,10-27,11,804,26,2804,911521,0,0,5,5,25207.0,1,19,18017.0,0,11:00:00,21600.0,23,19,3583.0
True,10-27,7,660,34,2807,942261,0,0,5,34,10809.0,0,9,7177.0,0,7:00:00,7200.0,33,9,23.0
True,10-27,11,867,36,2813,900367,1,0,5,33,25202.0,1,12,21443.0,1,11:00:00,21600.0,32,12,157.0
True,10-27,15,705,69,2823,900797,0,0,5,38,39609.0,0,2,35967.0,0,15:00:00,36000.0,37,2,33.0
True,10-27,13,646,36,2826,906965,1,0,5,33,34509.0,1,22,28521.0,1,13:00:00,28800.0,35,22,279.0
True,10-27,7,717,12,2831,901013,1,0,5,11,10804.0,0,7,7150.0,1,7:00:00,7200.0,11,7,50.0
True,10-27,15,652,85,2834,903925,1,0,5,80,39602.0,1,48,35953.0,1,15:00:00,36000.0,79,48,47.0
True,10-27,9,660,34,2840,942261,1,0,5,34,18004.0,1,17,13597.0,1,9:00:00,14400.0,33,17,803.0
True,10-27,9,12,31,2852,903035,0,0,5,31,18004.0,0,21,14352.0,0,9:00:00,14400.0,30,21,48.0
True,10-27,15,801,39,2854,911566,1,0,5,18,39602.0,0,33,35830.0,1,15:00:00,36000.0,38,33,170.0
True,10-27,9,6001,26,2870,900304,0,0,5,11,18008.0,1,13,14312.0,0,9:00:00,14400.0,25,13,88.0
True,10-27,9,185,31,2878,905686,0,0,5,31,18007.0,0,15,14244.0,0,9:00:00,14400.0,30,15,156.0
True,10-27,17,907,34,2883,905520,0,0,5,24,46801.0,0,3,43043.0,0,17:00:00,43200.0,23,3,157.0
True,10-27,9,866,39,2884,905586,1,0,5,6,18009.0,0,31,14379.0,1,9:00:00,14400.0,38,31,21.0
True,10-27,7,640,41,2896,903174,1,0,5,30,10809.0,1,10,7145.0,1,7:00:00,7200.0,29,10,55.0
True,10-27,19,679,36,2900,906461,1,0,5,2,54001.0,0,19,50368.0,1,19:00:00,50400.0,35,19,32.0
True,10-27,7,218,21,2904,903956,0,0,5,3,10800.0,1,5,7150.0,0,7:00:00,7200.0,20,5,50.0
True,10-27,7,869,43,2906,903453,1,0,5,34,10803.0,1,9,7122.0,1,7:00:00,7200.0,33,10,78.0
True,10-27,17,31,22,2912,901805,0,0,5,2,46806.0,1,17,43115.0,0,17:00:00,43200.0,21,17,85.0
True,10-27,17,867,36,2921,900357,0,0,5,20,46807.0,0,3,43111.0,0,17:00:00,43200.0,19,3,89.0
True,10-27,21,657,47,2925,921141,0,0,5,3,43111.0,0,36,57530.0,0,21:00:00,57600.0,46,36,70.0
True,10-27,19,838,45,2935,921653,0,0,5,6,54001.0,1,36,50308.0,0,19:00:00,50400.0,43,36,92.0
True,10-27,19,847,48,2942,906770,0,0,5,48,54222.0,0,40,50349.0,0,19:00:00,50400.0,47,40,51.0
True,10-27,7,808,49,2958,900285,0,0,5,48,10807.0,0,27,7153.0,0,7:00:00,7200.0,47,27,47.0
True,10-27,7,662,43,2961,900655,0,0,5,30,10803.0,0,9,7136.0,0,7:00:00,7200.0,29,9,64.0
True,10-27,15,855,47,2963,901371,0,0,5,41,39602.0,0,20,35961.0,0,15:00:00,36000.0,40,20,39.0
True,10-27,7,905,38,2995,901671,0,0,5,25,10800.0,0,8,7031.0,0,7:00:00,7200.0,24,8,169.0
True,10-27,15,343,15,2997,901722,0,0,5,6,39604.0,1,2,35954.0,0,15:00:00,36000.0,13,2,46.0
True,10-27,11,22,30,3000,912218,0,0,5,9,25207.0,1,9,21541.0,0,11:00:00,21600.0,29,9,59.0
True,10-27,21,845,21,3002,907304,0,0,5,9,21541.0,0,16,57534.0,0,21:00:00,57600.0,20,16,66.0
True,10-27,19,871,41,3004,906832,1,0,5,19,54007.0,0,33,50308.0,1,19:00:00,50400.0,39,33,92.0
True,10-27,19,725,21,3017,905346,0,0,5,19,54006.0,1,15,50370.0,0,19:00:00,50400.0,20,15,30.0
True,10-27,17,679,36,3018,906450,0,0,5,18,46804.0,1,28,43180.0,0,17:00:00,43200.0,34,28,20.0
True,10-27,7,716,19,3019,902323,0,0,5,11,10800.0,1,11,7038.0,0,7:00:00,7200.0,18,11,162.0
True,10-27,11,911,34,3034,903299,0,0,5,15,25206.0,1,27,21540.0,0,11:00:00,21600.0,32,27,60.0
True,10-27,9,27,31,3036,906179,1,0,5,19,18006.0,0,23,14378.0,1,9:00:00,14400.0,30,23,22.0
True,10-27,15,657,47,3043,921124,0,0,5,44,39600.0,0,20,35985.0,0,15:00:00,36000.0,43,20,15.0
True,10-27,9,1,31,3044,902736,0,0,5,21,18003.0,1,21,14376.0,0,9:00:00,14400.0,30,22,24.0
True,10-27,11,826,50,3062,907090,0,0,5,5,25202.0,1,28,21557.0,0,11:00:00,21600.0,47,28,43.0
True,10-27,7,860,42,3063,901850,0,0,5,20,10803.0,0,9,7195.0,0,7:00:00,7200.0,19,9,5.0
