O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-28,673,900221,8:00:00,17,39,3;112;199;432;606;778;963;1101;1220;1394;1496;1649;1721;1880;2047;2133;2203;2338;2445;2551;2721;2830;2912
10-27,641,902636,21:00:00,21,43,31;129;180;309;372;474;580;689;896;1035;1077;1144;1275;1420;1463;1503;1599;1814;1929;2036;2212;2283;2391
10-31,695,900112,20:00:00,10,21,105;178;301;374;473;621;717;812;861;927;1070;1153
10-27,865,907354,7:00:00,7,16,57;143;230;391;526;943;1055;1168;1338;1526
10-29,801,911565,14:00:00,31,38,0;41;284;569;674;738;931;1025
10-25,6012,902570,9:00:00,8,29,95;184;287;452;619;869;1025;1209;1388;1597;1813;1954;2087;2269;2414;2565;2633;2815;2885;2934;3239;3362
10-25,571,907383,15:00:00,12,22,42;91;142;198;314;368;453;540;668;761;815
10-29,808,900251,16:00:00,10,34,77;179;368;482;733;826;885;949;1021;1113;1173;1261;1371;1500;1595;1671;1732;1831;1934;2030;2121;2220;2333;2416;2504
10-31,851,903512,10:00:00,23,27,52;131;186;307;456
10-25,459,900141,17:00:00,38,44,90;200;290;401;672;834;1134
10-31,841,900350,18:00:00,35,42,66;171;323;488;591;661;785;944
10-31,828,901971,14:00:00,14,22,12;128;244;403;538;705;831;943;1000
10-25,813,906628,13:00:00,11,24,60;295;394;527;660;795;848;930;1044;1158;1311;1363;1509;1617
10-28,605,901275,20:00:00,36,41,0;210;446;619;811;1017
10-29,535,901556,12:00:00,22,27,38;107;150;268;389;464
10-26,903,906225,13:00:00,17,33,33;131;252;349;508;611;689;822;960;1093;1229;1300;1356;1543;1660;1734;1818
10-30,623,904595,14:00:00,13,30,31;228;464;547;718;806;964;1079;1311;1377;1464;1559;1628;1749;1837;1915;1989;2069
10-30,850,906815,18:00:00,11,38,72;223;342;611;735;914;1092;1224;1361;1532;1682;1816;1925;2038;2191;2283;2509;2606;2728;2877;2990;3093;3220;3325;3392;3505;3573;3643
10-26,371,903679,7:00:00,10,20,88;185;310;422;518;614;757;1043;1195;1353;1488
10-27,866,905585,7:00:00,2,19,0;176;347;588;820;928;1022;1153;1313;1476;1680;1793;1978;2135;2248;2460;2678;2858
10-31,808,900266,16:00:00,31,47,44;146;207;266;323;405;626;766;880;993;1114;1349;1479;1591;1732;1977;2222
10-30,31,901821,14:00:00,14,21,84;216;306;473;602;655;791;961
10-30,665,906086,16:00:00,10,37,42;174;480;595;693;900;1035;1170;1295;1668;1758;1869;2131;2228;2328;2456;2536;2677;2763;2829;2934;3026;3157;3235;3322;3399;3489;3568
10-26,685,902522,9:00:00,14,39,101;244;407;489;692;754;913;1035;1151;1249;1338;1445;1590;1741;1873;2027;2154;2388;2515;2746;2919;3077;3193;3304;3417;3550
10-26,668,902903,15:00:00,8,35,17;138;236;361;462;579;694;958;1083;1191;1422;1519;1634;1749;1913;2015;2126;2262;2349;2481;2621;2738;2842;2948;3052;3197;3289;3350
10-25,602,901784,9:00:00,37,46,51;135;210;275;467;536;609;673;728;840
10-27,535,901550,15:00:00,16,27,48;119;199;292;382;479;550;629;682;811;940;1022
10-27,901,901655,11:00:00,24,34,44;140;292;473;549;636;722;964;1106;1239;1304
10-31,916,905487,16:00:00,12,23,75;263;514;685;828;1007;1078;1170;1349;1564;1657;1808
10-30,826,907047,8:00:00,12,33,0;100;202;368;534;663;791;913;988;1132;1275;1343;1455;1569;1718;1793;1939;2006;2087;2263;2344;2431
10-28,737,903806,14:00:00,10,17,131;347;524;742;833;903;1038;1157
10-29,715,905881,20:00:00,25,39,14;105;188;284;381;498;573;687;799;886;946;998;1117;1257;1372
10-30,902,905274,16:00:00,20,24,0;121;293;376;451
10-28,30,942306,20:00:00,14,23,75;194;326;534;591;746;920;1071;1285;1495
10-27,634,912347,11:00:00,21,32,59;140;216;334;414;548;744;851;929;1142;1360;1620
10-29,22,912200,14:00:00,16,29,55;142;211;346;530;708;855;949;1203;1317;1475;1642;1745;1843
10-27,725,903437,17:00:00,15,20,22;128;233;339;496;620
10-30,628,902276,12:00:00,45,50,69;182;227;316;398;497
10-30,681,907263,10:00:00,29,34,121;277;405;512;642;816
10-26,681,907266,17:00:00,8,24,96;315;569;751;956;1243;1585;1697;1909;2113;2335;2423;2687;2816;2908;3024;3194
10-29,906,900892,12:00:00,7,31,42;160;197;245;369;522;589;878;1013;1139;1229;1343;1523;1608;1688;1830;2023;2182;2326;2518;2734;2878;2969;3069;3198
10-25,676,906082,21:00:00,34,49,0;48;179;248;299;378;430;518;561;657;842;984;1174;1241;1339;1402
10-26,860,901844,19:00:00,22,40,72;185;292;436;528;581;708;867;976;1182;1369;1510;1584;1736;1876;1958;2036;2137;2272
10-27,343,901721,9:00:00,10,14,142;382;477;596;738
10-25,835,904417,9:00:00,14,39,102;250;366;485;610;831;964;1035;1265;1400;1538;1653;1828;1927;2001;2076;2142;2213;2315;2393;2498;2733;2868;3011;3088;3154
10-31,641,902650,8:00:00,30,43,57;182;348;480;604;708;809;957;1103;1263;1379;1587;1662;1733
10-26,175,902476,19:00:00,2,29,0;179;270;338;421;535;649;727;800;904;989;1218;1292;1349;1589;1680;1829;2093;2222;2358;2630;2708;2853;2993;3101;3302;3480;3543
10-26,623,904578,11:00:00,12,31,95;269;365;518;643;816;907;1125;1332;1461;1683;1750;1805;1871;2092;2175;2273;2351;2418;2537
10-26,857,904021,17:00:00,9,27,86;192;335;455;607;706;802;918;1089;1221;1414;1526;1692;1837;1951;2177;2280;2493;2686
10-27,676,904689,15:00:00,32,49,0;104;218;403;526;745;850;923;988;1125;1211;1330;1404;1482;1568;1640;1727;1768
10-26,911,903284,13:00:00,17,33,99;280;443;625;731;900;1046;1199;1430;1527;1580;1766;1972;2054;2165;2282;2453
10-29,711,906936,10:00:00,37,45,52;116;232;308;411;513;697;915;1167
10-27,850,906793,17:00:00,16,38,43;163;315;390;491;714;862;958;1168;1310;1474;1584;1816;1945;2128;2209;2322;2467;2598;2713;2872;2925;3011
10-30,662,900651,8:00:00,17,33,70;182;291;587;721;878;971;1081;1285;1538;1611;1837;2022;2201;2302;2404;2596
10-25,687,931267,11:00:00,10,40,82;176;231;317;420;526;705;795;912;1037;1146;1241;1356;1451;1538;1594;1666;1731;1839;2043;2107;2173;2274;2352;2418;2492;2576;2630;2673;2766;2792
10-29,3,932514,20:00:00,21,25,136;295;370;501;597
10-29,868,900841,18:00:00,9,31,81;166;250;382;605;775;862;1073;1280;1624;1833;1988;2240;2367;2487;2653;2784;2926;3316;3405;3480;3585;3704
10-27,879,904347,9:00:00,30,38,85;241;352;487;625;847;1068;1181;1320
10-30,804,911533,14:00:00,12,25,65;165;268;416;497;686;827;1053;1153;1373;1621;1752;1929;2018
10-25,808,904625,7:00:00,3,32,20;122;461;554;700;853;1060;1192;1288;1467;1590;1848;1946;2009;2077;2152;2247;2310;2402;2516;2650;2751;2833;2901;3008;3119;3223;3323;3429;3555
10-25,872,902301,9:00:00,14,43,0;293;377;529;679;805;889;1167;1298;1533;1659;1775;1879;2010;2120;2227;2333;2439;2592;2685;2829;2947;3044;3103;3171;3244;3338;3427;3498;3544
10-30,656,902319,8:00:00,16,34,47;161;281;359;466;538;631;858;963;1082;1167;1269;1367;1510;1598;1677;1769;1834;1952
10-28,837,905352,22:00:00,22,26,117;256;388;448;611
10-29,672,932346,14:00:00,25,38,61;138;187;297;431;519;646;741;789;1019;1135;1321;1454;1597
10-28,641,902656,16:00:00,29,43,0;173;243;344;500;670;733;792;909;1142;1280;1403;1605;1678;1787
10-26,6012,906205,15:00:00,4,26,0;89;181;299;524;608;707;873;1044;1304;1471;1665;1853;2074;2299;2439;2584;2789;2951;3112;3190;3382;3463
10-29,857,904040,8:00:00,8,36,35;128;215;345;450;584;663;738;834;985;1095;1264;1352;1493;1612;1699;1897;1973;2159;2321;2555;2676;2780;2890;3011;3110;3206;3308;3412
10-29,850,906991,8:00:00,4,32,53;148;230;320;426;502;673;865;946;991;1220;1304;1435;1540;1675;1731;1813;2022;2151;2229;2424;2553;2704;2792;3021;3142;3312;3379;3477
10-29,855,901386,16:00:00,8,27,50;199;359;535;670;820;880;1196;1399;1534;1858;1939;2094;2255;2369;2448;2645;2771;2983;3120
10-30,610,906382,10:00:00,23,33,27;286;388;453;617;701;772;959;1038;1135;1278
10-25,867,900365,7:00:00,22,32,97;269;394;529;693;817;1048;1117;1186;1265;1414
10-27,607,906336,9:00:00,9,35,60;247;354;417;565;695;885;958;1009;1163;1226;1302;1520;1603;1679;1758;1845;1920;2048;2168;2288;2439;2600;2754;2948;3129;3324
10-30,602,901780,18:00:00,37,46,0;96;182;261;473;559;645;723;791;920
10-27,3,932514,11:00:00,12,24,0;164;278;340;483;560;634;724;855;907;991;1041;1125
10-29,606,900506,10:00:00,19,37,96;211;550;788;897;995;1211;1389;1626;1856;2011;2143;2356;2603;2757;2881;3015;3175;3359
10-30,3,932503,10:00:00,13,25,66;268;446;632;772;933;1095;1253;1415;1591;1674;1812;1916
10-28,871,906831,10:00:00,33,39,118;213;300;521;679;749;822
10-29,610,906379,18:00:00,20,33,11;129;305;483;753;864;940;1112;1203;1285;1483;1572;1679;1864
10-31,655,904622,18:00:00,27,33,43;154;235;315;452;596;688
10-27,402,900148,19:00:00,21,25,0;80;151;203;248
10-26,610,906387,13:00:00,29,35,25;103;312;362;521;619;669
10-26,748,903839,11:00:00,18,23,28;92;193;294;347;404
10-30,95,921439,10:00:00,10,22,129;247;313;562;647;853;988;1176;1256;1356;1424;1483;1545
10-31,906,900887,8:00:00,6,25,0;133;302;395;516;719;868;981;1188;1417;1592;1749;2040;2175;2281;2396;2592;2727;2819;3085
10-29,6012,902569,22:00:00,28,39,125;210;306;374;468;550;674;756;862;950;1003;1055
10-25,312,907196,9:00:00,18,22,29;96;155;241;344
10-29,702,904772,16:00:00,11,22,35;175;323;376;647;735;1041;1141;1237;1285;1417;1521
10-27,846,921901,11:00:00,25,39,83;237;342;418;483;554;629;733;812;981;1065;1127;1217;1273;1382
10-30,649,912378,14:00:00,7,19,40;186;227;331;725;904;989;1073;1161;1377;1442;1614;1659
10-27,961,903070,7:00:00,20,24,147;364;503;640;861
10-27,629,901566,7:00:00,4,36,87;176;251;322;398;490;667;741;863;939;1032;1106;1169;1263;1348;1442;1573;1722;1830;1901;2049;2121;2239;2340;2425;2558;2669;2753;2881;3007;3070;3151;3236
10-30,855,901378,14:00:00,7,27,49;338;485;643;813;943;1087;1142;1456;1657;1791;2120;2204;2363;2528;2646;2728;2926;3052;3265;3405
10-25,638,901084,7:00:00,32,45,52;114;188;327;413;571;845;910;992;1127;1200;1272;1402;1505
10-26,619,904721,9:00:00,17,43,46;263;399;453;596;682;806;933;1008;1074;1310;1469;1528;1633;1791;1947;2000;2080;2190;2426;2558;2692;2824;2903;3050;3131;3205
10-25,849,900024,11:00:00,23,41,77;158;247;347;471;578;723;788;864;921;1045;1152;1330;1604;1719;1894;2092;2187;2323
10-26,175,902466,15:00:00,10,29,55;124;215;446;631;725;987;1063;1144;1397;1472;1584;1671;1808;1937;2050;2158;2246;2381;2602
10-29,623,904596,8:00:00,18,31,63;266;469;594;810;874;924;987;1207;1288;1384;1457;1518;1621
10-30,954,907447,8:00:00,7,34,18;159;237;357;445;541;642;737;849;958;1026;1096;1293;1386;1634;1891;1993;2099;2189;2294;2465;2687;2869;2994;3190;3302;3407;3579
10-30,706,906561,18:00:00,29,49,51;105;218;357;428;535;709;835;958;1018;1070;1129;1185;1244;1461;1539;1625;1758;1929;2041;2157
10-30,685,902517,18:00:00,20,36,219;355;484;599;707;833;997;1162;1311;1485;1634;1893;2037;2282;2463;2627;2748
10-27,662,900652,11:00:00,12,37,55;148;205;282;374;552;644;733;1008;1122;1259;1333;1424;1606;1843;1902;2117;2295;2469;2566;2663;2852;3146;3242;3352;3436
10-26,954,907434,7:00:00,33,40,47;210;468;573;732;903;992;1128
10-28,6012,906227,14:00:00,9,22,80;196;384;581;862;1047;1259;1459;1690;1921;2068;2219;2434;2599
10-30,688,903787,14:00:00,28,56,24;116;206;351;551;624;706;788;861;906;1067;1173;1235;1287;1409;1508;1622;1803;1876;1972;2039;2114;2403;2499;2684;2839;2964;3052;3307
10-28,668,902916,8:00:00,25,41,13;132;242;360;734;809;876;958;1079;1172;1233;1359;1481;1564;1780;1860;1932
10-28,855,901371,22:00:00,33,46,16;98;138;227;332;458;509;589;674;709;765;806;854;954
10-31,681,907250,16:00:00,24,34,126;301;511;596;718;840;1037;1116;1211;1328;1496
10-29,22,912219,20:00:00,24,29,102;348;459;550;629;677
10-31,665,906083,20:00:00,20,38,13;96;318;388;460;568;626;744;808;855;946;1023;1140;1203;1277;1338;1417;1484;1533
10-27,619,904727,7:00:00,2,24,0;121;348;463;604;787;920;1075;1249;1424;1534;1652;1801;1950;2120;2187;2392;2654;2757;2859;3026;3138;3241
10-26,868,900851,17:00:00,29,36,95;212;346;478;577;770;860;956
10-30,803,906606,8:00:00,7,23,89;196;302;557;832;1141;1319;1501;1728;1882;1976;2115;2339;2539;2653;2792;2901
10-29,910,905546,18:00:00,11,18,27;242;402;477;563;624;687;746
10-26,865,900667,21:00:00,4,30,56;170;209;358;396;435;554;644;997;1064;1135;1276;1404;1559;1753;1795;1837;1959;2050;2207;2363;2425;2548;2743;2833;2951;3078
10-29,832,903484,10:00:00,24,28,75;198;350;455;751
10-27,870,901402,19:00:00,35,45,46;167;301;385;572;688;799;860;1007;1119;1184
10-26,634,912240,7:00:00,12,32,54;199;371;540;740;894;1050;1286;1427;1580;1682;1778;1918;2007;2149;2354;2470;2558;2766;2977;3220
10-25,570,901239,11:00:00,8,18,48;540;939;1177;1519;1795;2039;2390;2709;2994;3235
10-29,343,901723,8:00:00,10,14,10;246;339;454;595
10-27,665,906068,9:00:00,5,34,0;194;381;461;565;750;880;1186;1303;1403;1604;1732;1861;1978;2345;2430;2529;2765;2847;2935;3051;3122;3253;3331;3386;3482;3564;3684;3751;3827
10-27,859,900450,9:00:00,34,59,48;165;261;373;499;737;829;940;989;1062;1188;1306;1488;1565;1675;1738;1806;1874;1941;2021;2100;2266;2353;2412;2493;2544
10-25,462,901234,13:00:00,3,10,125;354;858;1563;2251;2458;3439;3566
10-30,911,903298,14:00:00,6,30,32;223;375;525;575;779;936;1062;1291;1389;1597;1771;1953;2116;2319;2571;2675;2801;2941;3137;3292;3385;3536;3688;3747
10-29,600,912312,14:00:00,18,25,147;242;343;534;657;749;1049;1586
10-29,629,901537,8:00:00,24,50,46;122;235;333;394;485;539;659;725;817;924;1035;1123;1185;1274;1324;1377;1432;1490;1565;1626;1776;1839;1895;1946;1993;2063
10-28,610,906386,18:00:00,16,33,70;210;305;433;594;707;879;1051;1315;1422;1497;1668;1758;1836;2035;2124;2230;2415
10-31,752,906997,14:00:00,21,28,92;190;335;1073;1440;1838;2042;2142
10-25,685,902510,19:00:00,31,43,0;127;355;520;669;776;876;975;1091;1192;1318;1426;1498
10-25,6012,903293,7:00:00,17,27,0;126;279;552;732;888;1104;1240;1386;1585;1867
10-27,951,903260,19:00:00,23,28,92;254;347;457;697;936
10-29,711,906941,16:00:00,16,44,70;115;191;294;354;508;557;606;791;873;934;1053;1217;1283;1372;1484;1546;1653;1774;1910;2070;2143;2208;2324;2399;2499;2598;2782;3001
10-25,952,906246,13:00:00,15,33,83;258;353;435;567;757;947;1053;1440;1551;1673;1730;1830;1977;2061;2112;2232;2354;2444
10-25,655,904620,15:00:00,27,33,23;131;212;293;431;573;657
10-27,856,906881,7:00:00,8,30,98;195;299;444;537;687;893;1028;1220;1425;1540;1774;2026;2294;2547;2705;3033;3190;3356;3485;3592;3729;3841
10-28,725,903435,18:00:00,14,20,49;280;376;471;566;711;825
10-25,640,903179,9:00:00,14,35,35;131;393;499;613;688;787;882;1090;1339;1553;1699;1829;1935;2071;2228;2341;2445;2590;2680;2749;2927
10-31,751,942255,8:00:00,10,25,0;845;1214;1314;1402;1489;1594;1683;1776;1867;1963;2059;2113;2182;2400;2455
10-30,7052,903543,10:00:00,9,40,45;180;350;439;526;610;752;845;910;996;1149;1317;1403;1519;1606;1703;1810;1898;1952;2001;2098;2179;2261;2363;2427;2517;2589;2712;2778;2857;3006;3070
10-29,698,902374,20:00:00,21,42,15;43;108;167;233;355;477;554;729;777;875;1018;1226;1265;1461;1499;1596;1799;1871;1946;2042;2114
10-30,951,903254,8:00:00,7,29,0;172;260;403;528;661;739;857;1008;1113;1189;1295;1373;1480;1652;1737;1825;2048;2323;2402;2475;2588;2672
10-29,24,906913,10:00:00,3,10,122;268;397;475;656;748;940;1082
10-27,688,903785,7:00:00,35,55,56;146;208;389;512;591;660;798;913;1044;1239;1327;1438;1521;1612;1919;2026;2232;2412;2562;2673
10-26,870,901397,17:00:00,38,47,119;319;449;568;684;767;875;955;1048;1226
10-29,676,904687,12:00:00,25,49,67;259;327;413;519;650;789;1016;1109;1216;1393;1506;1716;1811;1875;1932;2061;2139;2250;2319;2393;2474;2542;2626;2665
10-25,175,902477,11:00:00,20,29,34;139;219;349;472;578;680;760;892;1117
10-30,27,906178,14:00:00,20,27,27;121;210;270;346;404;457;502
10-29,640,903187,22:00:00,35,40,8;101;187;260;293;344
10-30,912,907337,8:00:00,15,31,34;198;364;591;817;1029;1249;1337;1517;1728;1801;1998;2146;2407;2614;2752;2832
10-28,663,904456,18:00:00,23,30,37;194;341;485;599;746;852;983
10-29,37,912327,12:00:00,24,31,25;105;226;357;470;605;676;772
10-25,954,907425,13:00:00,31,40,22;123;222;384;645;753;915;1090;1183;1319
10-31,908,900913,14:00:00,8,36,133;263;384;461;546;670;805;933;1018;1076;1175;1388;1643;1789;1949;2030;2114;2290;2381;2455;2647;2785;2875;3012;3146;3218;3303;3424;3597
10-26,641,902633,11:00:00,39,43,16;126;328;399;466
10-28,665,906075,22:00:00,34,38,97;203;276;350;400
10-26,13,902542,21:00:00,15,19,52;111;235;476;599
10-25,912,906843,19:00:00,21,35,78;202;528;685;757;919;1043;1207;1287;1387;1453;1538;1651;1741;1810
10-30,458,905434,16:00:00,9,31,65;157;221;306;439;589;704;766;1072;1143;1351;1434;1498;1581;1668;1736;1784;1874;1954;2061;2253;2308;2387
10-27,619,904721,9:00:00,39,43,110;189;336;417;491
10-29,4204,904926,12:00:00,10,31,104;164;213;303;423;491;640;747;881;979;1154;1289;1358;1462;1572;1805;2034;2425;2592;2827;2946;3304
10-31,673,900214,18:00:00,35,43,108;241;436;566;669;885;1049;1121;1189
10-26,337,904051,7:00:00,5,21,57;178;231;319;400;480;530;630;750;837;914;1052;1127;1184;1281;1383;1467
10-31,810,904763,8:00:00,12,21,58;214;369;487;555;698;820;885;1209;1515
10-30,673,900214,18:00:00,37,43,121;251;354;570;734;806;874
10-31,841,902921,8:00:00,11,39,78;199;336;452;600;696;883;1067;1173;1281;1368;1482;1595;1673;1813;2005;2176;2286;2568;2696;2810;2900;3061;3274;3392;3495;3597;3775;3891
10-26,856,906655,7:00:00,7,26,160;390;533;679;854;978;1118;1273;1417;1559;1786;1956;2100;2336;2537;2762;3037;3240;3529;3660
10-29,962,903143,8:00:00,15,37,113;265;504;724;993;1070;1215;1360;1494;1616;1758;1908;2168;2257;2392;2491;2638;2763;2913;3023;3150;3229;3299
10-27,841,902926,7:00:00,31,42,81;220;344;428;564;675;833;999;1104;1176;1301;1468
10-25,861,905887,17:00:00,2,26,42;116;171;262;360;438;545;721;839;918;1101;1233;1310;1428;1586;1747;2050;2143;2246;2363;2623;2797;2913;3135;3283
10-30,673,900232,12:00:00,37,42,63;174;271;375;477;588
10-26,47,963834,17:00:00,12,22,12;198;461;692;927;1098;1263;1657;1761;1954;2095
10-29,20,921605,10:00:00,27,32,0;112;223;370;584;855
10-27,672,902483,19:00:00,31,37,51;146;201;391;545;592;715
10-30,668,900878,10:00:00,3,26,55;209;411;555;690;810;933;1033;1161;1264;1381;1497;1761;1886;1994;2225;2320;2435;2550;2715;2817;2928;3066;3146
10-25,673,900203,11:00:00,34,43,64;175;285;459;569;652;846;998;1055;1106
10-28,400,900129,16:00:00,12,29,91;208;315;396;478;549;637;780;901;988;1077;1143;1191;1255;1296;1376;1433;1516
10-30,907,905515,12:00:00,8,31,113;287;356;433;528;671;890;957;1047;1150;1367;1440;1533;1747;1923;2026;2204;2331;2471;2560;2654;2814;3032;3202
10-28,690,902128,8:00:00,30,46,71;136;237;319;388;472;558;763;825;927;1046;1100;1199;1248;1320;1443;1524
10-25,340,904002,9:00:00,4,11,59;166;275;429;588;705;794;1056
10-27,829,903421,19:00:00,6,28,45;127;218;357;471;520;645;810;874;985;1024;1145;1275;1460;1555;1654;1824;2093;2146;2277;2336;2482;2567
10-29,641,902628,20:00:00,32,43,88;193;292;370;445;563;679;822;925;1099;1154;1203
10-28,639,901812,14:00:00,31,36,1;134;282;390;461;654
10-26,952,900776,11:00:00,25,33,71;239;405;596;728;828;1216;1329;1524
10-31,30,942287,18:00:00,15,23,23;183;419;503;686;890;1072;1323;1577
10-25,652,903914,21:00:00,78,84,38;85;154;180;354;461;572
10-27,800,922561,9:00:00,30,49,77;186;449;564;652;755;927;1156;1220;1341;1427;1522;1596;1712;1916;2085;2270;2469;2568;2701
10-26,612,905060,19:00:00,13,25,35;100;159;267;519;609;748;818;1057;1409;1561;1730;1967
10-26,157,932304,19:00:00,11,23,54;151;242;342;430;515;576;635;746;821;988;1055;1179
10-31,605,901283,14:00:00,30,47,72;255;397;527;631;891;1040;1315;1606;1785;1985;2180;2566;2637;2760;2818;2923;2989
10-28,608,903862,14:00:00,27,46,41;197;288;357;473;598;708;913;1040;1132;1234;1341;1388;1520;1613;1725;1845;1930;2008;2053
10-25,623,904578,13:00:00,24,30,35;103;223;308;383;455;533
10-30,711,906947,10:00:00,27,46,0;60;98;146;245;280;332;396;489;580;629;669;766;842;884;937;1113;1208;1305;1350
10-30,592,906717,16:00:00,11,24,45;151;348;473;585;654;718;895;1012;1114;1182;1316;1404;1696
10-26,658,900516,7:00:00,38,47,89;299;390;458;562;657;757;859;920;1056
10-29,690,904079,12:00:00,21,47,51;100;167;229;290;352;450;541;627;689;741;886;1054;1203;1278;1390;1503;1724;1822;1991;2083;2194;2268;2433;2502;2600;2829
10-31,570,901151,10:00:00,23,27,221;565;843;1201;1541
10-31,631,932321,18:00:00,38,44,20;118;263;329;422;524;594
10-28,186,904436,16:00:00,39,44,68;223;435;681;796;1164
10-30,954,902556,14:00:00,2,30,24;91;177;230;276;381;514;582;687;760;842;931;1016;1119;1218;1274;1334;1518;1595;1827;2072;2165;2256;2335;2429;2589;2800;2975;3096
10-27,813,906629,11:00:00,20,24,9;168;227;381;506
10-25,607,906351,11:00:00,9,36,70;262;379;446;596;727;920;995;1049;1207;1273;1352;1575;1662;1740;1821;1911;1989;2121;2244;2366;2519;2683;2838;3034;3217;3413;3559
10-27,878,905857,15:00:00,8,34,53;194;412;524;683;750;813;906;1038;1142;1213;1350;1602;1702;1778;1975;2152;2367;2584;2716;2807;2953;3164;3366;3494;3623;3697
10-26,610,906387,11:00:00,14,33,34;154;358;503;598;734;902;1018;1190;1362;1627;1734;1806;1977;2068;2146;2340;2426;2535;2702
10-31,632,904193,16:00:00,35,44,42;168;244;366;482;588;696;764;848;942
10-27,34,906402,19:00:00,5,25,42;167;247;300;366;497;538;672;828;937;1079;1182;1255;1329;1466;1567;1698;1768;1829;1917;1997
10-28,865,907348,18:00:00,2,18,11;173;497;670;796;999;1121;1287;1402;1580;1838;1915;2057;2155;2258;2410;2627
10-26,459,905399,7:00:00,9,25,33;147;301;372;448;542;755;907;1259;1373;1661;1774;2138;2218;2682;2764;2828
10-30,808,904626,18:00:00,28,47,14;152;216;278;376;435;492;547;627;846;985;1098;1210;1330;1564;1694;1809;1946;2184;2427
10-27,865,907362,13:00:00,4,26,0;152;258;449;549;694;785;938;1173;1232;1356;1433;1526;1668;1874;2023;2183;2311;2397;2756;2861;3009;3067
10-26,634,912246,15:00:00,19,32,101;208;330;403;471;580;651;777;966;1067;1142;1359;1583;1858
10-27,954,907442,9:00:00,36,40,90;255;432;525;666
10-28,3,932531,12:00:00,8,25,69;137;208;270;400;508;696;860;1033;1163;1314;1467;1620;1778;1949;2031;2168;2269
