O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-26,659,905945,13:00:00,9,33,57;605;670;950;1105;1393;1517;1646;1796;1974;2157;2257;2383;2508;2612;2749;2956;3138;3223;3321;3517;3664;3739;3799;3879
10-27,813,906636,13:00:00,16,24,40;95;178;292;405;556;607;753;862
10-31,533,900680,8:00:00,15,27,66;152;258;383;499;559;654;738;858;949;1023;1093;1193
10-26,459,905390,17:00:00,11,30,74;163;243;331;439;579;632;692;812;888;952;1012;1056;1128;1606;1686;2035;2214;2490;2619
10-29,668,902908,22:00:00,37,41,97;163;308;358;426
10-31,672,932358,16:00:00,32,37,80;120;331;481;520;664
10-30,347,903712,18:00:00,3,12,28;88;385;484;579;674;749;867;964;1053
10-30,531,901999,14:00:00,13,25,152;294;372;556;660;759;872;956;1040;1157;1206;1262;1346
10-31,951,903254,16:00:00,15,28,41;104;248;351;455;594;727;808;1008;1181;1254;1375;1628;1886
10-25,367,901852,9:00:00,12,17,7;78;165;221;287;337
10-25,697,906696,7:00:00,15,30,36;86;136;208;409;464;567;691;790;957;1078;1364;1536;1616;1771;1903
10-29,706,906557,8:00:00,2,42,809;872;933;1057;1139;1274;1382;1452;1502;1547;1602;1714;1772;1881;2010;2218;2425;2476;2533;2603;2677;2739;2821;3030;3086;3175;3275;3352;3417;3521;4408;4470;4568;4888;5128;5245;5299;5345;5396;5443;5494
10-25,185,905670,9:00:00,8,30,85;368;469;689;800;861;911;1073;1228;1371;1496;1599;1680;1751;1872;1974;2111;2225;2295;2373;2445;2498;2533
10-27,6012,902585,13:00:00,22,37,60;240;342;459;629;886;1006;1292;1408;1596;1667;1718;1917;2001;2092;2163
10-28,30,942288,18:00:00,14,22,99;239;362;473;598;742;805;859;959
10-25,610,906383,17:00:00,11,32,48;137;374;585;734;971;1162;1295;1447;1643;1804;1869;2037;2166;2360;2446;2519;2687;2754;2836;3060;3135
10-25,706,906578,19:00:00,42,46,25;107;203;273;333
10-26,842,912257,21:00:00,15,28,62;216;372;486;722;805;855;1005;1158;1218;1271;1340;1446;1636
10-25,339,901015,17:00:00,9,13,6;82;238;304;340
10-25,682,906114,17:00:00,10,23,82;242;340;370;482;613;683;797;877;982;1136;1320;1583;1644
10-28,903,905557,10:00:00,5,29,62;165;302;430;532;652;847;971;1088;1193;1393;1535;1720;1838;1980;2097;2276;2371;2451;2599;2755;2906;3060;3147;3218
10-31,962,903130,14:00:00,8,30,69;169;284;422;624;701;858;1008;1223;1473;1678;2008;2089;2237;2385;2527;2658;2807;2974;3193;3286;3416;3510
10-31,867,900374,16:00:00,12,33,9;120;245;508;641;769;1107;1278;1437;1711;1890;2037;2125;2227;2383;2546;2750;2893;3037;3196;3368;3499
10-30,658,900521,16:00:00,43,48,53;110;168;270;329;393
10-29,851,903504,12:00:00,16,27,19;310;402;461;574;655;799;927;1002;1056;1157;1299
10-25,32,941335,11:00:00,10,20,66;157;309;382;508;684;869;1014;1129;1211;1264
10-26,571,907391,11:00:00,15,22,37;156;212;300;390;522;614;668
10-31,645,901856,18:00:00,13,30,44;199;324;432;557;645;778;897;993;1108;1203;1383;1531;1626;1694;1855;2021;2082
10-26,705,907376,13:00:00,36,68,16;195;284;380;463;501;605;655;719;797;910;1061;1109;1228;1356;1385;1496;1568;1641;1784;1857;1900;2035;2098;2171;2232;2353;2451;2500;2560;2604;2644;2743
10-31,52,901303,8:00:00,4,21,36;135;243;296;356;457;718;794;834;958;1107;1264;1402;1598;1694;1903;2120;2206
10-27,304,904214,7:00:00,12,16,42;180;245;330;359
10-26,697,906703,7:00:00,21,30,100;252;372;613;840;1135;1315;1450;1613;1808
10-27,97,921462,9:00:00,9,21,90;219;418;548;678;769;869;940;1033;1108;1248;1332;1399
10-29,901,900382,10:00:00,2,26,1435;1549;1703;1883;2036;2157;2265;2363;2483;2619;2718;2839;3024;3177;3369;3419;3509;3638;3810;3906;4112;4323;4532;4785;4889
10-25,675,905230,9:00:00,20,39,98;156;248;420;603;670;861;1002;1109;1205;1308;1548;1676;1819;2084;2147;2289;2392;2502;2605
10-30,840,903117,18:00:00,18,35,191;339;521;647;785;967;1176;1333;1456;1595;1732;1842;1969;2086;2213;2360;2464;2603
10-31,656,902340,20:00:00,10,37,58;130;180;244;307;396;528;595;664;899;972;1098;1284;1336;1513;1635;1729;1930;2151;2214;2382;2561;2721;2819;2969;3044;3146;3249
10-29,61102,906367,10:00:00,15,43,103;233;374;499;606;696;789;970;1038;1108;1320;1400;1478;1673;1755;1827;1971;2123;2245;2295;2411;2583;2664;2740;2826;2976;3080;3147;3295
10-27,849,903231,21:00:00,30,40,90;136;206;292;352;427;632;682;731;831;909
10-29,685,902517,12:00:00,9,18,231;343;514;804;984;1089;1294;1413;1478;1591
10-26,652,903886,7:00:00,3,19,145;403;520;584;788;1007;1175;1285;1625;1726;1856;1976;2190;2319;2453;2620;2776
10-30,613,905697,18:00:00,12,20,69;179;349;417;492;577;626;693;785
10-25,7052,903545,13:00:00,32,53,80;140;209;276;425;487;582;748;809;1144;1272;1317;1395;1493;1590;1727;1839;1932;1985;2082;2150;2204
10-25,835,904422,13:00:00,69,75,14;376;453;548;643;716;766
10-25,827,903595,11:00:00,12,17,82;186;346;432;602;673
10-28,842,900978,18:00:00,4,24,130;212;260;348;528;699;779;888;1149;1336;1524;1745;1939;2186;2284;2518;2617;2711;2892;3055;3148
10-25,622,904573,9:00:00,28,49,84;164;242;310;456;600;779;1010;1297;1417;1493;1548;1642;1742;1820;1879;1949;2126;2221;2274;2352;2410
10-27,220,901351,17:00:00,10,14,99;199;285;348;452
10-28,952,900784,14:00:00,21,34,64;164;412;539;695;870;1070;1255;1394;1504;1907;2032;2235;2312
10-27,846,921914,19:00:00,23,39,5;69;155;310;415;491;555;626;699;795;876;1053;1137;1205;1297;1353;1468
10-26,836,905212,17:00:00,17,35,63;194;326;434;599;760;898;978;1118;1219;1344;1484;1604;1750;1898;1994;2119;2364;2518
10-31,705,900799,16:00:00,41,68,59;170;211;281;365;485;643;673;799;928;958;1077;1137;1218;1370;1451;1502;1647;1720;1803;1861;1989;2094;2153;2223;2271;2318;2423
10-27,870,901394,7:00:00,34,45,58;138;242;397;504;717;855;982;1045;1201;1321;1392
10-25,37,912329,17:00:00,20,31,199;289;445;559;629;699;827;965;1087;1231;1310;1402
10-29,850,906817,18:00:00,15,38,58;195;307;449;515;606;818;955;1043;1262;1395;1575;1635;1862;1987;2210;2273;2381;2555;2677;2783;2935;2980;3056
10-25,847,906676,17:00:00,11,32,30;139;259;395;505;633;724;870;1062;1288;1373;1526;1716;1943;2134;2283;2554;2661;2792;3008;3247;3383
10-31,713,907167,10:00:00,14,18,76;183;315;361;401
10-25,641,906252,7:00:00,37,43,89;248;387;509;721;812;945
10-29,628,902256,8:00:00,22,50,35;88;364;539;650;859;1033;1095;1159;1245;1357;1467;1567;1642;1713;1859;1956;2022;2095;2196;2264;2354;2421;2498;2611;2657;2743;2808;2902
10-29,30,905296,12:00:00,2,13,15;136;212;256;367;647;767;880;1002;1126;1251;1407
10-28,37,912327,10:00:00,20,32,106;293;424;491;602;827;948;1033;1209;1311;1502;1649;1800
10-27,660,942262,9:00:00,17,33,334;412;486;560;623;683;755;833;915;1007;1062;1126;1260;1347;1410;1484;1538
10-28,838,921506,8:00:00,30,43,103;191;270;378;612;710;858;928;1014;1153;1314;1481;1592;1810
10-26,657,921128,13:00:00,9,39,57;252;412;586;663;820;1059;1178;1288;1469;1692;1745;1858;1898;1968;2154;2214;2285;2395;2491;2716;2794;2879;2929;3005;3045;3142;3193;3253;3363;3458
10-27,337,904051,11:00:00,12,21,84;193;279;354;490;564;622;706;807;891
10-27,670,919771,9:00:00,5,27,54;232;573;653;843;916;1097;1197;1294;1410;1555;1684;1818;1969;2105;2259;2377;2548;2886;3165;3295;3466;3545
10-26,850,906820,13:00:00,18,38,73;190;343;479;596;686;780;914;987;1182;1246;1325;1455;1549;1633;1741;1827;1876;1956;2012;2072
10-30,652,903925,16:00:00,10,35,101;593;696;854;1004;1219;1346;1476;1637;1785;1955;2030;2095;2189;2255;2347;2467;2601;2687;2772;2843;2961;3056;3148;3240;3347
10-25,30,942298,7:00:00,9,22,83;123;283;481;605;740;867;986;1102;1202;1345;1411;1461;1600
10-26,634,912366,7:00:00,12,32,93;246;386;563;772;882;972;1137;1232;1392;1482;1547;1693;1748;1858;2068;2188;2279;2491;2704;2953
10-31,827,903600,16:00:00,13,20,108;276;377;510;633;814;948;1231
10-25,34,906398,11:00:00,11,25,33;206;266;399;561;725;784;888;968;1021;1108;1245;1334;1397;1523
10-31,824,907219,10:00:00,32,40,7;126;285;402;473;550;693;817;858
10-29,623,904601,8:00:00,9,30,57;144;207;313;424;617;847;924;1092;1174;1328;1442;1673;1735;1813;1898;1958;2076;2154;2222;2285;2353
10-26,836,905204,9:00:00,5,29,47;205;353;456;561;686;834;926;1015;1131;1215;1361;1546;1666;1751;1916;2013;2300;2400;2565;2822;2939;3162;3308;3439
10-25,656,904183,9:00:00,19,34,12;103;150;226;498;587;690;760;847;930;1059;1133;1199;1280;1334;1441
10-25,610,906387,13:00:00,11,35,62;125;336;521;643;852;1013;1111;1236;1404;1539;1601;1744;1866;2036;2098;2148;2293;2348;2414;2634;2684;2819;2959;3009
10-25,961,903071,7:00:00,28,36,29;183;243;313;539;589;671;757;829
10-26,6002,900331,17:00:00,5,26,115;220;322;433;795;981;1041;1186;1326;1391;1638;1829;1943;2065;2193;2278;2395;2494;2589;2754;2837;2930
10-25,32,941335,9:00:00,10,20,43;146;309;390;524;707;898;1050;1171;1259;1318
10-30,841,902925,12:00:00,24,42,77;207;297;405;628;731;856;947;1068;1173;1244;1363;1457;1599;1749;1859;1920;2040;2185
10-26,663,901432,19:00:00,19,33,25;88;178;245;346;468;562;788;922;1050;1236;1358;1398;1464;1639
10-29,308,901354,8:00:00,16,20,99;224;346;434;484
10-27,866,905591,13:00:00,26,37,55;128;213;335;474;573;656;748;868;947;1102;1227
10-27,852,902682,7:00:00,11,34,153;266;377;432;482;562;707;767;896;946;1126;1331;1411;1587;1662;1761;1990;2124;2244;2454;2534;2614;2694;2864
10-27,708,902885,9:00:00,17,23,21;108;168;252;300;370;443
10-28,571,907388,12:00:00,14,22,62;120;235;285;368;452;577;666;718
10-31,646,906955,22:00:00,20,31,138;252;309;358;445;502;549;746;867;911;965;1092
10-25,827,902381,7:00:00,4,17,35;135;352;509;647;749;888;1003;1083;1192;1297;1399;1593;1705
10-31,61101,902024,16:00:00,9,18,25;226;492;657;874;995;1177;1275;1342;1444
10-28,850,906984,12:00:00,14,38,60;136;259;356;484;535;612;816;941;1015;1203;1324;1503;1568;1841;1960;2128;2194;2292;2418;2531;2610;2735;2766;2819
10-25,906,900892,7:00:00,24,39,86;189;314;463;573;663;708;822;872;952;1060;1135;1349;1496;1547;1617
10-26,652,903911,17:00:00,77,84,2;237;469;824;879;979;1100;1320
10-31,953,921684,18:00:00,13,30,18;165;330;398;481;566;732;854;936;1079;1209;1279;1427;1470;1546;1617;1782;1854
10-26,599,904884,17:00:00,15,19,240;326;513;651;789
10-31,856,906654,22:00:00,36,40,34;73;116;237;353
10-25,564,902033,17:00:00,7,19,22;147;295;365;525;624;674;911;1049;1148;1280;1450;1539
10-25,954,902563,17:00:00,37,41,84;138;188;276;369
10-27,912,907327,21:00:00,19,35,36;287;415;522;832;969;1050;1169;1276;1423;1486;1569;1622;1688;1786;1865;1921
10-27,621,902982,15:00:00,26,42,74;213;343;499;785;1099;1233;1388;1492;1676;1789;1910;1984;2038;2217;2309;2479
10-25,628,902267,13:00:00,40,49,71;173;241;331;399;477;593;641;732;816
10-27,857,906471,9:00:00,34,38,57;189;309;370;545
10-30,96,907081,12:00:00,12,40,82;204;440;549;624;673;813;897;1008;1088;1179;1238;1290;1366;1543;1649;1718;1830;1867;1918;2061;2203;2321;2553;2709;2971;3344;3445;3596
10-27,641,902650,11:00:00,19,43,111;195;257;324;426;643;841;962;1088;1264;1511;1678;1792;1947;2069;2183;2275;2366;2504;2640;2790;2896;3094;3159;3220
10-28,97,921455,22:00:00,3,21,27;285;353;493;623;816;928;1021;1185;1305;1464;1534;1612;1675;1765;1839;1965;2034;2096
10-30,878,905858,12:00:00,17,43,30;94;224;471;566;637;829;1002;1212;1424;1551;1638;1779;1987;2182;2303;2425;2493;2596;2727;2830;2881;2965;3026;3090;3277;3345
10-27,862,932608,9:00:00,13,30,25;102;236;317;418;504;610;712;999;1283;1323;1438;1643;1863;1954;2204;2254;2326
10-31,532,902235,18:00:00,12,26,39;150;239;319;474;535;611;733;866;948;1072;1192;1282;1336;1536
10-30,662,900633,14:00:00,15,41,51;159;513;587;728;816;873;913;1075;1180;1507;1577;1636;1752;1838;1886;1976;2048;2139;2249;2317;2377;2498;2538;2616;2684;2739
10-25,732,900544,19:00:00,4,15,127;226;316;406;518;616;744;838;957;1100;1170;1326
10-30,665,906086,8:00:00,13,36,41;141;246;374;505;603;733;890;992;1256;1379;1508;1762;1873;2130;2307;2480;2611;2731;2812;2887;3077;3157;3227
10-28,852,902678,18:00:00,21,34,190;376;466;625;711;793;999;1114;1236;1533;1639;1736;1814;1947
10-25,857,904035,13:00:00,30,38,90;150;245;321;502;626;738;792;959
10-30,153,904127,22:00:00,2,20,69;193;329;375;526;690;775;897;948;979;1018;1062;1099;1146;1200;1289;1366;1428;1603
10-27,30,904438,17:00:00,4,22,2;187;396;474;647;864;953;1154;1341;1457;1584;1720;1844;1963;2093;2243;2310;2362;2484
10-26,535,901558,15:00:00,19,27,34;126;228;304;385;440;569;701;788
10-29,572,903040,8:00:00,11,16,97;159;216;298;365;484
10-26,185,905692,19:00:00,9,26,36;179;239;340;405;535;675;801;975;1135;1192;1240;1324;1494;1579;1871;2152;2511
10-25,666,903166,7:00:00,9,18,45;160;305;442;522;642;845;1079;1218;1543
10-29,954,907439,8:00:00,11,18,65;137;216;289;378;463;507;552
10-29,804,911532,10:00:00,12,25,47;154;266;423;514;713;843;1088;1208;1474;1755;1912;2116;2209
10-26,7052,903540,7:00:00,15,42,52;125;285;387;452;649;724;836;931;1067;1142;1222;1311;1366;1446;1611;1693;1888;1967;2084;2145;2286;2387;2481;2537;2615;2744;2898
10-25,851,903514,11:00:00,25,30,130;350;433;550;773;913
10-26,308,902533,9:00:00,16,20,11;148;285;384;441
10-27,186,906508,7:00:00,37,44,291;450;646;853;1125;1432;1608;1996
10-25,642,902995,15:00:00,18,39,80;400;592;702;801;987;1170;1255;1382;1523;1636;1838;1959;2167;2484;2565;2740;2883;3045;3155;3326;3414
10-26,908,900914,9:00:00,5,25,22;135;251;409;494;779;859;983;1155;1292;1419;1529;1649;1799;2024;2314;2481;2631;2692;2832;2924
10-30,28,942307,20:00:00,3,22,80;124;177;233;269;330;404;529;739;1013;1102;1203;1447;1521;1574;1624;1678;1868;2019;2145
10-27,324,902113,9:00:00,4,19,49;104;196;260;310;391;713;800;850;967;1141;1196;1310;1365;1478;1577
10-26,870,902413,13:00:00,36,45,76;210;286;456;560;672;714;846;942;990
10-25,846,921909,11:00:00,13,39,12;160;278;386;478;683;748;841;1106;1193;1281;1339;1417;1566;1666;1736;1796;1862;1931;2027;2099;2263;2340;2396;2480;2531;2634
10-29,962,903140,18:00:00,31,37,54;134;286;425;556;616;677
10-28,847,906757,10:00:00,10,32,106;232;327;401;500;671;852;962;1103;1254;1484;1576;1655;1757;1980;2182;2332;2532;2696;2915;3010;3221;3367
10-30,629,901584,12:00:00,16,46,65;199;318;402;484;544;641;736;828;909;1024;1126;1191;1241;1298;1422;1462;1558;1715;1831;1925;1991;2085;2139;2196;2254;2315;2393;2457;2610;2673
10-26,161,905179,11:00:00,38,59,78;146;406;576;635;727;811;861;1043;1112;1150;1270;1356;1500;1742;2068;2311;2439;2604;2681;2841;3000
10-26,912,904370,13:00:00,23,35,39;218;269;441;541;758;934;1043;1097;1505;1579;1643;1725
10-27,4209,904898,17:00:00,6,30,66;143;221;285;375;613;702;798;887;1027;1186;1364;1454;1589;1736;1845;2232;2262;2300;2413;2546;2639;2767;2917;3044
10-25,634,912370,19:00:00,28,33,65;165;247;298;448;513
10-26,668,902902,21:00:00,22,36,93;175;263;375;441;555;676;762;845;929;1011;1129;1204;1255;1429
10-25,666,901510,19:00:00,9,18,43;128;256;376;502;642;807;1006;1135;1451
10-25,901,902867,15:00:00,26,37,31;207;416;631;768;917;977;1093;1252;1498;1629;1722
10-26,616,931250,9:00:00,29,33,52;162;225;315;409
10-25,879,904358,13:00:00,31,37,24;77;129;310;384;493;567
10-25,186,903645,15:00:00,34,44,98;168;228;478;617;788;955;1182;1436;1586;2057
10-27,688,903773,7:00:00,2,19,53;141;425;485;580;684;857;972;1063;1276;1558;1735;1955;2087;2206;2341;2557;2670
10-27,4011,902227,7:00:00,18,28,70;155;223;324;435;549;639;730;777;837;922
10-29,339,901002,16:00:00,7,13,90;145;238;340;406;512;618
10-28,901,900389,22:00:00,31,37,62;162;237;356;524;618;678
10-28,623,904590,10:00:00,24,30,37;108;234;323;402;476;549
10-30,711,906937,18:00:00,37,45,24;94;234;316;424;532;727;956;1233
10-31,859,900470,20:00:00,17,49,61;148;255;455;568;657;731;836;1013;1206;1278;1332;1418;1547;1641;1786;1837;1973;2071;2157;2255;2358;2565;2639;2732;2762;2815;2927;3029;3200;3265;3362;3412
10-26,808,900285,13:00:00,41,48,55;116;201;265;333;391;441;486
10-29,621,902977,14:00:00,14,39,62;147;257;347;412;502;578;655;761;861;968;1025;1152;1293;1425;1583;1871;2187;2323;2481;2588;2729;2844;2949;3026;3084
10-31,301,902112,12:00:00,3,9,13;189;281;321;392;463;561
10-25,849,903235,15:00:00,9,37,19;123;221;273;382;506;647;789;875;1045;1186;1312;1561;1658;1790;1880;1992;2115;2259;2383;2545;2627;2719;2794;2939;3067;3269;3574;3705
10-27,952,900779,15:00:00,24,33,52;190;258;368;503;587;642;792;920;1017
10-29,646,906957,12:00:00,8,33,31;80;150;279;499;676;855;986;1170;1282;1392;1521;1599;1745;1837;1962;2082;2164;2243;2476;2626;2700;2784;2943;3109;3168
10-29,901,903306,10:00:00,22,34,68;220;362;471;636;830;920;1022;1122;1380;1533;1680;1759
10-26,855,901378,7:00:00,30,46,45;105;165;225;315;383;503;639;789;868;979;1099;1164;1249;1317;1391;1516
10-26,830,907115,21:00:00,10,25,23;105;172;239;298;389;517;573;750;962;1044;1242;1342;1425;1533;1675
10-30,842,900979,12:00:00,22,28,28;180;240;290;409;525;735
10-30,878,905857,20:00:00,35,43,68;198;309;364;453;512;582;743;816
10-28,665,906155,10:00:00,3,28,83;256;354;444;532;591;762;868;961;1031;1120;1220;1305;1420;1565;1633;1725;1868;1959;2214;2326;2442;2680;2777;3024;3190
10-25,562,902119,15:00:00,17,36,169;297;393;492;584;706;811;887;1007;1068;1220;1275;1337;1487;1549;1613;1715;1858;1967;2074
10-30,657,921131,8:00:00,39,46,74;197;329;412;489;549;610;1103
10-25,535,901555,15:00:00,13,28,48;118;200;290;373;416;476;556;685;786;892;979;1072;1121;1177;1265
10-31,961,903084,20:00:00,19,36,41;189;364;466;568;758;867;1020;1077;1117;1245;1300;1366;1565;1612;1689;1741;1824
10-29,826,907098,8:00:00,30,34,34;134;207;304;464
10-27,841,902931,9:00:00,27,42,108;332;435;561;635;758;865;932;1051;1145;1287;1437;1527;1567;1690;1838
10-27,616,931252,9:00:00,7,27,29;70;113;195;277;337;431;518;651;801;921;1041;1225;1303;1452;1529;1587;1729;1779;1833;1973
10-25,838,921514,19:00:00,25,44,41;89;144;194;269;343;399;482;522;610;644;693;782;870;920;974;1025;1168;1257;1360
10-31,903,906216,14:00:00,10,33,78;237;351;457;552;742;875;1052;1163;1297;1405;1576;1691;1781;1926;2076;2221;2369;2451;2517;2715;2843;2928;3022
10-30,850,906989,8:00:00,8,28,57;140;318;517;585;628;864;957;1098;1213;1359;1399;1494;1714;1855;1945;2152;2294;2458;2562;2802
10-25,186,906501,9:00:00,19,41,38;112;222;319;391;450;620;707;799;872;1015;1065;1165;1364;1462;1561;1636;1747;2032;2185;2372;2560;2813
10-30,55002,906074,18:00:00,11,15,150;386;640;816;1139
10-26,760,901904,7:00:00,20,27,56;185;441;627;761;977;1286;1443
10-28,836,905206,18:00:00,2,30,104;214;303;471;629;755;884;1014;1326;1696;1987;2151;2211;2337;2506;2623;2747;2897;2998;3156;3274;3444;3510;3634;3718;3825;3926;4029;4159
10-31,653,900199,10:00:00,13,39,28;114;200;406;518;631;730;905;1031;1132;1224;1317;1451;1546;1725;1813;1949;2049;2181;2252;2364;2465;2517;2569;2635;2699;2822
10-25,663,904090,7:00:00,14,33,89;299;488;603;763;864;953;1053;1164;1287;1460;1603;1880;2040;2193;2350;2502;2568;2656;2871
10-25,760,901905,19:00:00,18,26,29;169;215;269;319;370;476;559;771
10-27,95,921608,19:00:00,10,22,20;90;364;414;524;679;899;939;1179;1229;1329;1560;1818
10-25,858,906047,9:00:00,10,28,14;217;340;454;565;687;874;1131;1449;1539;1700;1905;2148;2325;2535;2654;2848;2971;3034
10-27,826,907037,17:00:00,31,41,54;141;235;408;504;699;836;910;1023;1196;1380
10-25,591,904947,7:00:00,12,16,130;250;310;400;490
10-25,952,900773,19:00:00,15,33,96;279;557;650;709;804;988;1103;1253;1378;1552;1723;1881;1996;2061;2161;2557;2678;2898
10-30,909,907308,20:00:00,7,15,54;174;251;283;351;673;759;955;1335
10-30,902,905275,10:00:00,14,24,79;229;352;672;857;1031;1218;1337;1504;1579;1647
10-29,803,906606,8:00:00,25,33,21;521;618;897;938;1016;1252;1381;1443
10-26,642,902988,13:00:00,17,41,149;243;447;537;701;949;1031;1160;1355;1565;1661;1788;1977;2079;2231;2314;2427;2566;2665;2755;2830;2929;3011;3090;3131
10-25,48,963834,7:00:00,5,21,92;371;621;940;1100;1281;1468;1722;1991;2222;2462;2566;2767;3015;3102;3336;3532
10-28,679,906458,16:00:00,8,25,221;320;351;444;578;678;757;853;980;1061;1243;1329;1470;1593;1751;1821;2033;2169
10-29,841,900375,10:00:00,27,42,87;396;506;641;708;825;941;1020;1149;1252;1401;1563;1659;1722;1832;1987
10-28,185,905690,16:00:00,18,30,73;125;169;246;425;520;820;1120;1505;1744;2101;2267;2702
10-29,672,932358,10:00:00,29,37,51;182;389;512;595;817;1004;1064;1224
10-25,836,905211,15:00:00,24,34,140;394;507;726;832;985;1115;1255;1405;1519;1619
10-31,34,906400,12:00:00,19,25,38;143;276;352;420;515;595
10-26,185,905669,11:00:00,26,30,4;246;600;842;1517
10-30,908,900907,10:00:00,41,46,100;231;343;444;570;710
10-31,208,905663,18:00:00,35,39,59;113;188;253;313
10-28,954,907429,20:00:00,32,40,89;180;353;615;733;912;1097;1204;1352
10-26,30,942292,17:00:00,4,22,55;243;454;534;709;929;1022;1227;1421;1542;1676;1790;1921;2042;2242;2398;2453;2516;2648
10-26,808,902605,9:00:00,7,42,56;119;203;283;328;459;540;598;733;779;879;970;1027;1138;1237;1317;1443;1546;1606;1666;1744;1856;1995;2060;2123;2229;2288;2345;2400;2480;2699;2839;2953;3066;3188;3425
10-31,685,902518,18:00:00,33,43,256;448;622;754;877;1000;1142;1263;1402;1518;1603
10-25,908,900921,21:00:00,42,46,105;188;290;390;513
10-29,96,907060,12:00:00,22,44,28;64;135;212;287;392;478;600;641;704;821;1060;1177;1327;1371;1400;1429;1480;1512;1592;1679;1857;1943
10-27,954,907439,19:00:00,27,40,83;286;558;676;861;960;1056;1229;1497;1606;1771;1949;2049;2191
10-25,202,901529,9:00:00,8,22,7;92;214;308;372;457;508;681;813;883;1010;1126;1215;1273;1573
10-28,95,900483,12:00:00,18,22,67;109;203;425;664
10-29,806,906529,10:00:00,24,31,41;140;368;471;547;597;769;926
10-26,610,906384,9:00:00,23,35,72;200;399;453;488;636;692;760;971;1017;1142;1206;1249
10-29,692,900244,16:00:00,18,22,48;163;284;352;510
10-27,607,906339,17:00:00,27,42,189;269;329;489;651;782;842;971;1162;1294;1390;1538;1643;1719;1885;2018
